Sale_ID,Date,Customer_ID,Bike_Model,Category,Price,Quantity,Discount,Store_Location,Salesperson_ID,Payment_Method,Channel,Customer_Age,Customer_Gender
258,4/12/2024,4549,Mountain Bike,Off Road,1718.9,5,yes,Houston,503,Debit Card,Store,58,Female
259,4/21/2020,5143,BMX,Off Road,3554.81,1,yes,San Antonio,433,Cash,Store,38,Male
260,9/22/2021,3671,BMX,Off Road,2264.96,5,no ,Phoenix,276,Credit Card,Online,68,Female
261,3/26/2023,5277,Mountain Bike,Off Road,337.46,4,yes,Chicago,227,PayPal,Online,54,Male
262,9/9/2022,8197,Mountain Bike,Off Road,4861.06,4,yes,Chicago,195,Google Pay,Online,55,Female
263,1/29/2023,2354,Electric Bike,Electric,2958.72,1,yes,San Antonio,442,Apple Pay,Online,24,Male
264,1/26/2023,8115,Folding Bike,Road,4967.05,5,no,New York,712,Debit Card,Store,37,Male
265,2/1/2023,1789,Cruiser,Off Road,3283.14,1,yes,Los Angeles,564,Google Pay,Online,66,Male
266,8/27/2021,4224,Hybrid Bike,Hybrid,1827.86,3,yes,Phoenix,769,Cash,Store,22,Male
267,9/30/2020,7808,Mountain Bike,Off Road,4939.89,3,yes,Phoenix,246,Credit Card,Online,43,Male
268,9/20/2021,6322,BMX,Off Road,4386.24,3,yes,Phoenix,153,Google Pay,Online,31,Male
269,3/26/2021,8374,Hybrid Bike,Hybrid,2817.24,5,no,Houston,505,Apple Pay,Online,24,Male
270,10/2/2020,5653,Electric Bike,Electric,4734.5,2,no,Los Angeles,947,Debit Card,Store,51,Male
271,4/26/2021,9886,Road Bike,Road,1944.74,1,yes,Houston,946,Apple Pay,Online,50,Male
272,10/1/2021,3820,Electric Bike,Electric,2332.86,3,no,Philadelphia,179,Cash,Store,35,Female
273,10/4/2023,7023,BMX,Off Road,4594.9,5,no,New York,912,Debit Card,Store,23,Male
274,7/4/2021,4479,Electric Bike,Electric,3085.52,5,yes,New York,615,PayPal,Online,68,Female
275,12/29/2022,4773,BMX,Off Road,1548.07,2,yes,New York,931,Google Pay,Online,21,Female
276,6/11/2020,3350,Cruiser,Off Road,3587.22,3,no ,Los Angeles,663,Credit Card,Online,62,Female
277,9/2/2023,9607,Road Bike,Road,2693.1,5,yes,Phoenix,207,Credit Card,Online,54,Female
278,9/3/2021,2187,Folding Bike,Road,3595.46,4,yes,Los Angeles,360,PayPal,Online,53,Female
279,6/22/2021,9631,Road Bike,Road,1947.49,1,yes,Los Angeles,408,PayPal,Online,21,Female
280,4/29/2024,4547,Hybrid Bike,Hybrid,2988.5,5,no,San Antonio,202,Apple Pay,Online,25,Male
281,9/2/2024,6960,BMX,Off Road,2206.05,2,yes,San Antonio,497,Apple Pay,Online,62,Male
282,3/27/2022,2397,Hybrid Bike,Hybrid,2862.3,4,yes,San Antonio,264,Google Pay,Online,27,Female
283,2/19/2022,7086,Cruiser,Off Road,3602.07,3,yes,Chicago,603,Google Pay,Online,65,Male
284,9/21/2022,2224,Hybrid Bike,Hybrid,2726.48,3,yes,New York,581,Credit Card,Online,18,Male
285,3/26/2023,4276,BMX,Off Road,3906.09,4,no,New York,438,PayPal,Online,60,Female
286,11/17/2021,6577,Road Bike,Road,4060.39,5,no,Philadelphia,560,Cash,Store,46,Female
287,2/1/2021,8515,Electric Bike,Electric,3312.4,3,yes,Houston,650,PayPal,Online,62,Male
288,6/6/2021,2614,Hybrid Bike,Hybrid,3467.04,2,no,New York,554,Credit Card,Online,23,Male
289,3/16/2022,6445,Cruiser,Off Road,745.81,2,no,Chicago,870,Google Pay,Online,28,Male
290,1/29/2021,3932,BMX,Off Road,2555.01,2,yes,New York,742,PayPal,Online,52,Female
291,3/9/2020,4367,Road Bike,Road,4836.45,1,yes,Chicago,721,Cash,Store,31,Female
292,11/21/2022,1533,Electric Bike,Electric,3535.13,3,no ,Los Angeles,971,PayPal,Online,56,Male
293,2/11/2021,8777,Electric Bike,Electric,1780.97,2,yes,Philadelphia,883,PayPal,Online,44,Male
294,5/28/2024,3531,Road Bike,Road,4497.54,2,yes,Los Angeles,690,PayPal,Online,21,Female
295,6/6/2024,9238,Electric Bike,Electric,847.53,1,yes,Philadelphia,100,PayPal,Online,62,Male
296,6/5/2022,6051,BMX,Off Road,3295.92,2,no,Houston,504,Google Pay,Online,28,Male
297,2/5/2024,1387,Folding Bike,Road,1443.72,1,yes,New York,915,Debit Card,Store,38,Male
298,9/9/2022,1737,BMX,Off Road,511.63,4,yes,Phoenix,507,Credit Card,Online,42,Female
299,11/28/2023,2521,Electric Bike,Electric,3812.17,4,yes,New York,969,Credit Card,Online,52,Female
300,5/15/2020,8759,Electric Bike,Electric,4373.78,5,yes,Chicago,868,PayPal,Online,35,Female
301,3/31/2021,6083,Cruiser,Off Road,3232.01,5,no,Houston,177,Cash,Store,61,Male
302,8/20/2022,6897,Hybrid Bike,Hybrid,4369.49,1,no,Phoenix,405,PayPal,Online,56,Female
303,6/16/2024,1907,Electric Bike,Electric,2628.99,3,yes,Philadelphia,707,PayPal,Online,38,Male
304,4/6/2020,6309,Cruiser,Off Road,2801.53,2,no,Chicago,193,Apple Pay,Online,63,Female
305,5/21/2024,5217,Cruiser,Off Road,4500.6,1,no,Philadelphia,167,PayPal,Online,46,Female
306,4/26/2024,2701,Hybrid Bike,Hybrid,1509.5,2,yes,Chicago,421,PayPal,Online,70,Female
307,7/25/2020,8697,Electric Bike,Electric,1192.57,2,yes,Los Angeles,317,Apple Pay,Online,41,Female
308,7/1/2024,4513,Electric Bike,Electric,4783.61,1,no ,Philadelphia,291,Credit Card,Online,61,Male
309,7/21/2021,1754,Road Bike,Road,1766.24,4,yes,San Antonio,105,Google Pay,Online,29,Male
310,8/20/2021,6019,BMX,Off Road,4722.81,5,yes,San Antonio,461,Cash,Store,30,Female
311,8/14/2022,2212,Mountain Bike,Off Road,2398.1,4,yes,Chicago,241,Credit Card,Online,59,Female
312,3/20/2024,8304,Road Bike,Road,2778.65,4,no,New York,566,PayPal,Online,40,Female
313,2/2/2021,2797,Cruiser,Off Road,3074.81,4,yes,New York,237,Debit Card,Store,22,Male
314,10/8/2022,6703,Road Bike,Road,1452.41,5,yes,New York,488,PayPal,Online,51,Male
315,2/2/2020,1997,Mountain Bike,Off Road,2284.98,2,yes,New York,693,Credit Card,Online,63,Male
316,1/30/2020,2955,Hybrid Bike,Hybrid,4810.53,4,yes,Philadelphia,280,Cash,Store,37,Male
317,1/9/2020,2268,BMX,Off Road,2006.48,4,no,Houston,701,Google Pay,Online,41,Male
318,7/30/2020,2373,Hybrid Bike,Hybrid,2270.93,5,no,Houston,983,Google Pay,Online,39,Female
319,1/8/2021,6461,Road Bike,Road,3937.53,4,yes,New York,758,PayPal,Online,61,Female
320,5/11/2021,1607,Road Bike,Road,1916.6,4,no,Phoenix,440,Apple Pay,Online,61,Male
321,1/12/2023,1138,Road Bike,Road,2988.63,3,no,Philadelphia,719,Debit Card,Store,29,Female
322,11/6/2020,1242,Electric Bike,Electric,2091.53,1,yes,Houston,483,Cash,Store,20,Male
323,3/9/2021,5152,Hybrid Bike,Hybrid,868.14,2,yes,Chicago,776,Debit Card,Store,54,Male
324,8/8/2020,8193,Folding Bike,Road,292.99,5,no ,New York,775,PayPal,Online,52,Female
325,8/30/2021,5273,Electric Bike,Electric,2537.85,2,yes,Phoenix,365,Cash,Store,49,Female
326,12/25/2023,3807,Electric Bike,Electric,2780.54,1,yes,Chicago,348,Credit Card,Online,31,Female
327,9/6/2022,7736,Cruiser,Off Road,3516.98,4,yes,Houston,477,Debit Card,Store,33,Female
328,10/19/2021,9237,Cruiser,Off Road,2176.52,3,no,Philadelphia,555,Cash,Store,46,Male
329,2/2/2024,8390,Mountain Bike,Off Road,1665.59,4,yes,Phoenix,917,Debit Card,Store,61,Male
330,10/10/2023,9559,BMX,Off Road,4910.12,3,yes,New York,750,Debit Card,Store,27,Female
331,3/1/2022,7470,Cruiser,Off Road,1421.54,5,yes,Los Angeles,453,Cash,Store,50,Female
332,10/28/2022,1643,Road Bike,Road,4207.44,1,yes,Phoenix,343,Cash,Store,63,Male
333,3/26/2024,4853,Electric Bike,Electric,2144.48,1,no,Phoenix,481,Debit Card,Store,60,Male
334,6/8/2023,1650,Electric Bike,Electric,2649.84,4,no,Houston,812,Apple Pay,Online,29,Female
335,8/5/2021,3281,Road Bike,Road,3315.76,3,yes,Phoenix,361,PayPal,Online,37,Male
336,1/5/2020,9391,Hybrid Bike,Hybrid,810.55,5,no,Chicago,361,Debit Card,Store,46,Female
337,12/25/2022,6574,Cruiser,Off Road,236.95,3,no,Phoenix,396,PayPal,Online,64,Male
338,5/12/2023,9255,Road Bike,Road,1185.57,1,yes,San Antonio,963,Cash,Store,36,Female
339,8/29/2023,2033,BMX,Off Road,1037.59,2,yes,Chicago,155,Credit Card,Online,38,Male
340,2/23/2022,7893,Cruiser,Off Road,2502.52,4,no ,Houston,477,PayPal,Online,24,Male
341,12/16/2023,9919,Road Bike,Road,3781.23,2,yes,Chicago,881,Google Pay,Online,31,Female
342,4/24/2022,1099,BMX,Off Road,589.43,5,yes,Los Angeles,517,Debit Card,Store,45,Male
343,11/4/2023,9968,Hybrid Bike,Hybrid,3273.44,3,yes,Philadelphia,518,Debit Card,Store,64,Male
344,10/28/2020,2505,Mountain Bike,Off Road,1561.01,5,no,Phoenix,709,Debit Card,Store,56,Male
345,11/23/2021,6448,Cruiser,Off Road,2604.75,2,yes,New York,577,Cash,Store,69,Male
346,7/16/2023,8867,Road Bike,Road,3829.16,4,yes,Philadelphia,669,PayPal,Online,47,Male
347,7/8/2020,5051,Road Bike,Road,1001.22,5,yes,Los Angeles,455,Credit Card,Online,29,Female
348,5/10/2024,5809,Cruiser,Off Road,4626.4,1,yes,San Antonio,221,Cash,Store,44,Female
349,7/10/2021,7205,Road Bike,Road,465.74,4,no,San Antonio,140,Cash,Store,38,Female
350,5/24/2024,3264,Folding Bike,Road,4955.75,5,no,Chicago,377,Apple Pay,Online,64,Male
351,5/22/2021,7349,Electric Bike,Electric,439.68,2,yes,San Antonio,707,Google Pay,Online,51,Female
352,11/3/2021,2118,BMX,Off Road,2360.21,2,no,San Antonio,353,Credit Card,Online,63,Female
353,5/29/2021,8558,Folding Bike,Road,1767.64,4,no,San Antonio,278,Credit Card,Online,19,Male
354,4/19/2021,8379,Folding Bike,Road,639.36,3,yes,Phoenix,145,Debit Card,Store,33,Male
355,12/12/2020,7117,Hybrid Bike,Hybrid,4886.68,,yes,San Antonio,404,PayPal,Online,18,Male
356,4/15/2023,7014,Cruiser,Off Road,2742.86,,no ,San Antonio,606,Credit Card,Online,45,Female
357,12/26/2022,3340,Hybrid Bike,Hybrid,3557.39,,yes,Philadelphia,721,Cash,Store,68,Female
358,11/13/2023,5527,Hybrid Bike,Hybrid,588.35,,yes,Los Angeles,425,Google Pay,Online,58,Female
359,7/27/2021,8986,Road Bike,Road,3953.45,,yes,Philadelphia,562,Apple Pay,Online,60,Female
360,12/2/2022,7016,Folding Bike,Road,4587.16,2,no,Philadelphia,492,Credit Card,Online,54,Male
361,12/21/2023,2430,Mountain Bike,Off Road,2537.45,1,yes,Los Angeles,413,Debit Card,Store,67,Female
362,10/14/2023,2554,Road Bike,Road,4826.35,4,yes,San Antonio,859,Apple Pay,Online,29,Male
363,12/26/2023,2263,Road Bike,Road,,4,yes,Phoenix,333,Debit Card,Store,53,Male
364,9/29/2022,3148,Folding Bike,Road,,3,yes,Philadelphia,875,Debit Card,Store,46,Female
365,5/9/2024,6344,Road Bike,Road,,1,no,Los Angeles,549,Credit Card,Online,38,Male
366,9/16/2022,9700,Mountain Bike,Off Road,,3,no,Philadelphia,127,PayPal,Online,43,Male
367,7/21/2020,3715,Mountain Bike,Off Road,,2,yes,San Antonio,550,Apple Pay,Online,57,Female
368,1/1/2021,5448,Hybrid Bike,Hybrid,,3,no,Phoenix,780,Debit Card,Store,54,Male
369,5/25/2022,1396,Folding Bike,Road,,2,no,Chicago,171,Apple Pay,Online,66,Male
370,4/1/2023,2593,Electric Bike,Electric,,1,yes,San Antonio,875,Debit Card,Store,49,Female
371,1/14/2022,7273,Road Bike,Road,,3,yes,Philadelphia,295,Cash,Store,70,Male
372,1/14/2021,1736,BMX,Off Road,,2,no ,Los Angeles,837,Debit Card,Store,57,Male
373,5/19/2023,2012,Cruiser,Off Road,,4,yes,Los Angeles,515,PayPal,Online,32,Male
374,8/8/2023,6855,Electric Bike,Electric,,1,yes,New York,971,Google Pay,Online,64,Female
375,8/18/2021,9820,Electric Bike,Electric,,1,yes,Chicago,894,Debit Card,Store,20,Female
376,6/29/2023,4798,BMX,Off Road,4075.82,1,no,Chicago,484,Debit Card,Store,61,Female
377,5/13/2021,9888,Road Bike,Road,4852.01,3,yes,Phoenix,210,Apple Pay,Online,27,Female
378,4/28/2023,2994,Mountain Bike,Off Road,3233.25,2,yes,San Antonio,841,Credit Card,Online,48,Female
379,8/10/2022,8292,Folding Bike,Road,1684.07,1,yes,San Antonio,124,Debit Card,Store,44,Female
380,8/18/2022,8017,BMX,Off Road,2813.97,3,yes,Los Angeles,825,PayPal,Online,43,Female
381,12/14/2020,8164,BMX,Off Road,3359.4,2,no,Chicago,693,Debit Card,Store,55,Male
382,4/12/2024,1593,Folding Bike,Road,341.31,1,no,New York,681,Debit Card,Store,35,Female
383,1/27/2023,7819,Road Bike,Road,2022.68,5,yes,Phoenix,915,Debit Card,Store,22,Female
384,9/26/2022,9709,Road Bike,Road,2123.25,3,no,Chicago,615,Debit Card,Store,19,Female
385,6/24/2024,5682,Mountain Bike,Off Road,3939.96,4,no,Chicago,955,PayPal,Online,65,Female
386,10/15/2022,1364,Cruiser,Off Road,3950.98,1,yes,Chicago,898,Debit Card,Store,31,Male
387,2/11/2022,1051,Folding Bike,Road,1383.64,2,yes,New York,238,Google Pay,Online,28,Female
388,10/9/2021,5172,Cruiser,Off Road,2637.73,5,no ,Phoenix,547,Google Pay,Online,49,Female
389,1/12/2021,1003,BMX,Off Road,241.89,1,yes,San Antonio,132,Debit Card,Store,24,Male
390,8/14/2021,5014,Electric Bike,Electric,3723.9,5,yes,New York,743,PayPal,Online,65,Female
391,7/15/2023,9369,Folding Bike,Road,3759.94,5,yes,Philadelphia,124,Apple Pay,Online,31,Female
392,8/26/2020,8325,Cruiser,Off Road,2823.08,4,no,New York,332,Cash,Store,27,Female
393,2/16/2020,5789,Cruiser,Off Road,3206.33,2,yes,Philadelphia,216,Apple Pay,Online,44,Female
394,10/30/2021,7558,Mountain Bike,Off Road,4897.2,1,yes,Phoenix,894,PayPal,Online,24,Female
395,2/3/2020,6974,Folding Bike,Road,3558.32,4,yes,Los Angeles,790,Credit Card,Online,47,Male
396,11/27/2020,9245,Hybrid Bike,Hybrid,940.66,3,yes,Houston,179,Apple Pay,Online,39,Female
397,10/6/2022,5845,Folding Bike,Road,430.99,5,no,San Antonio,215,Google Pay,Online,26,Male
398,8/3/2020,7228,Road Bike,Road,3088.72,5,no,New York,438,Apple Pay,Online,18,Female
399,6/7/2023,6231,Cruiser,Off Road,3258.46,2,yes,Chicago,379,Credit Card,Online,47,Female
400,12/13/2021,1680,BMX,Off Road,4228.65,5,no,Houston,948,Google Pay,Online,68,Male
401,1/3/2021,2715,Mountain Bike,Off Road,1771.92,5,no,Los Angeles,403,Debit Card,Store,32,Male
402,7/15/2023,1938,Hybrid Bike,Hybrid,555.52,1,yes,Chicago,511,Apple Pay,Online,37,Female
403,3/2/2022,2780,Hybrid Bike,Hybrid,3968.52,4,yes,Houston,215,Credit Card,Online,27,Male
404,5/9/2021,3142,BMX,Off Road,4075.41,2,no ,Chicago,920,PayPal,Online,54,Male
405,12/20/2022,3871,Electric Bike,Electric,4886.32,2,yes,Chicago,415,Google Pay,Online,40,Female
406,5/31/2024,2232,Road Bike,Road,815.8,5,yes,Houston,376,Apple Pay,Online,21,Male
407,4/10/2021,5893,Road Bike,Road,3502.66,5,yes,Houston,630,Apple Pay,Online,57,Female
408,11/30/2021,1075,Hybrid Bike,Hybrid,4636.12,5,no,San Antonio,617,PayPal,Online,44,Male
409,9/7/2023,1177,Cruiser,Off Road,3086.33,3,yes,Phoenix,693,Apple Pay,Online,56,Male
410,7/18/2021,7568,Cruiser,Off Road,1590.4,5,yes,Philadelphia,662,Google Pay,Online,43,Male
411,8/24/2022,5254,Mountain Bike,Off Road,4047.93,4,yes,Chicago,241,Cash,Store,38,Male
412,5/13/2023,7513,Hybrid Bike,Hybrid,347.45,4,yes,Phoenix,450,Cash,Store,22,Female
413,6/18/2023,6738,Mountain Bike,Off Road,2515.57,5,no,Phoenix,532,PayPal,Online,34,Female
414,10/21/2022,7047,Road Bike,Road,433.01,3,no,New York,869,Debit Card,Store,30,Female
415,12/31/2020,8637,Hybrid Bike,Hybrid,4857.99,1,yes,Phoenix,670,Apple Pay,Online,26,Male
416,3/4/2022,1840,Hybrid Bike,Hybrid,2249.2,1,no,Phoenix,371,Cash,Store,42,Female
417,7/27/2024,9611,Folding Bike,Road,2092.29,5,no,Los Angeles,762,Credit Card,Online,55,Male
418,12/4/2022,5926,Electric Bike,Electric,4805.67,5,yes,Los Angeles,976,Credit Card,Online,45,Female
419,8/18/2022,3719,Hybrid Bike,Hybrid,3046.31,3,yes,New York,408,Cash,Store,52,Female
420,3/28/2024,5732,Cruiser,Off Road,2894.11,3,no ,Los Angeles,289,Apple Pay,Online,32,Male
421,4/27/2023,4173,Folding Bike,Road,1784.89,2,yes,Houston,784,Cash,Store,24,Female
422,3/19/2020,7755,BMX,Off Road,1956.57,2,yes,Philadelphia,792,Cash,Store,60,Female
423,7/11/2022,9191,Electric Bike,Electric,997.97,1,yes,San Antonio,910,Debit Card,Store,60,Male
424,4/13/2020,3887,Hybrid Bike,Hybrid,2462.41,5,no,Phoenix,865,Apple Pay,Online,46,Male
425,8/6/2022,1177,Mountain Bike,Off Road,802.38,4,yes,Phoenix,489,Cash,Store,51,Male
426,6/15/2021,9835,Road Bike,Road,3810.15,1,yes,Phoenix,707,Apple Pay,Online,37,Female
427,12/8/2020,9702,Electric Bike,Electric,2608.42,1,yes,Chicago,412,Credit Card,Online,25,Male
428,12/2/2023,7874,Road Bike,Road,2276.33,3,yes,Phoenix,817,PayPal,Online,48,Female
429,9/3/2024,7240,Hybrid Bike,Hybrid,4077.09,3,no,Los Angeles,994,Credit Card,Online,34,Female
430,5/22/2024,1196,Cruiser,Off Road,4633.62,2,no,New York,917,Cash,Store,51,Female
431,11/1/2022,3645,Cruiser,Off Road,1612.64,2,yes,New York,498,PayPal,Online,30,Female
432,4/12/2023,4153,Cruiser,Off Road,1175.36,5,no,New York,616,PayPal,Online,66,Female
433,4/7/2024,4882,Mountain Bike,Off Road,1698.11,3,no,Houston,140,Debit Card,Store,42,Male
434,3/8/2020,5584,Mountain Bike,Off Road,761.44,4,yes,New York,536,Google Pay,Online,27,Male
435,7/26/2024,3036,Hybrid Bike,Hybrid,3201.85,4,yes,Phoenix,385,PayPal,Online,18,Female
436,2/4/2020,2486,BMX,Off Road,3948.29,3,no ,Chicago,979,PayPal,Online,59,Female
437,4/9/2024,1625,BMX,Off Road,2812.09,5,yes,San Antonio,631,PayPal,Online,18,Female
438,12/29/2021,8181,Folding Bike,Road,1459.1,3,yes,New York,304,Apple Pay,Online,57,Female
439,8/9/2023,2069,Road Bike,Road,1868.65,3,yes,San Antonio,105,PayPal,Online,55,Female
440,9/1/2023,1363,Road Bike,Road,1334.84,3,no,Los Angeles,280,Google Pay,Online,27,Male
441,11/21/2023,7198,Hybrid Bike,Hybrid,2234.71,3,yes,Philadelphia,658,PayPal,Online,28,Female
442,2/1/2023,6066,Electric Bike,Electric,2954.83,2,yes,San Antonio,614,Debit Card,Store,53,Female
443,12/11/2021,3941,BMX,Off Road,1057.53,5,yes,Chicago,537,Apple Pay,Online,33,Male
444,11/21/2020,9746,Cruiser,Off Road,4741.1,1,yes,Phoenix,658,Google Pay,Online,38,Male
445,6/27/2023,2337,BMX,Off Road,1102.52,3,no,Houston,105,Apple Pay,Online,70,Male
446,8/12/2023,5548,Electric Bike,Electric,2795.36,2,no,San Antonio,862,Debit Card,Store,21,Male
447,12/9/2022,4388,BMX,Off Road,1193.78,2,yes,Phoenix,947,Cash,Store,34,Male
448,7/31/2020,6720,Mountain Bike,Off Road,2039.45,1,no,Los Angeles,132,Cash,Store,31,Male
449,3/23/2021,8818,Electric Bike,Electric,4712.8,4,no,Chicago,489,PayPal,Online,32,Male
450,8/5/2021,9361,Electric Bike,Electric,3717.88,3,yes,Phoenix,642,Debit Card,Store,18,Male
451,7/5/2020,3792,Folding Bike,Road,1464.43,1,yes,Chicago,620,Apple Pay,Online,55,Female
452,2/10/2020,4829,Hybrid Bike,Hybrid,2100.97,5,no ,Philadelphia,840,Cash,Store,51,Male
453,12/14/2020,1792,Folding Bike,Road,1080.2,1,yes,New York,423,Credit Card,Online,26,Female
454,1/8/2020,9379,Folding Bike,Road,1474.8,4,yes,Los Angeles,584,Cash,Store,42,Male
455,3/16/2021,3632,Electric Bike,Electric,2290.99,3,yes,Phoenix,587,Debit Card,Store,46,Male
456,9/29/2020,4770,Hybrid Bike,Hybrid,1440.99,2,no,Philadelphia,529,Credit Card,Online,60,Female
457,12/26/2022,7089,Electric Bike,Electric,2451.73,5,yes,Houston,550,Credit Card,Online,26,Female
458,10/11/2023,4038,BMX,Off Road,1243.23,2,yes,Phoenix,920,Credit Card,Online,62,Male
459,6/5/2020,5835,Road Bike,Road,1678.24,5,yes,San Antonio,337,PayPal,Online,26,Male
460,7/2/2024,8029,Cruiser,Off Road,279.94,2,yes,Philadelphia,725,Debit Card,Store,27,Male
461,10/8/2020,7732,Hybrid Bike,Hybrid,4886.61,3,no,Phoenix,870,Debit Card,Store,70,Female
462,6/18/2023,9299,Cruiser,Off Road,4958.7,3,no,Philadelphia,629,Cash,Store,62,Female
463,4/8/2023,1612,Folding Bike,Road,498.55,2,yes,New York,492,Cash,Store,24,Male
464,7/19/2024,1071,Hybrid Bike,Hybrid,1632.69,2,no,Houston,979,Google Pay,Online,52,Male
465,1/7/2022,7247,BMX,Off Road,1261.04,1,no,Los Angeles,533,Apple Pay,Online,70,Female
466,8/25/2021,3500,Folding Bike,Road,2024.97,2,yes,Los Angeles,585,PayPal,Online,32,Male
467,12/20/2021,8247,Mountain Bike,Off Road,481.07,5,yes,Los Angeles,139,Cash,Store,60,Male
468,5/27/2023,4425,Road Bike,Road,2084.78,4,no ,Philadelphia,887,Debit Card,Store,41,Male
469,1/18/2023,2546,Electric Bike,Electric,2288.79,4,yes,New York,365,Google Pay,Online,63,Male
470,9/1/2022,6543,Electric Bike,Electric,2918.58,5,yes,San Antonio,390,PayPal,Online,48,Male
471,11/26/2023,8776,Electric Bike,Electric,2590.24,5,yes,Chicago,240,Credit Card,Online,61,Female
472,10/12/2020,6033,Hybrid Bike,Hybrid,3257.01,1,no,San Antonio,355,Apple Pay,Online,46,Male
473,7/2/2024,8293,Hybrid Bike,Hybrid,2540.57,1,yes,Philadelphia,601,Credit Card,Online,19,Male
474,3/31/2023,2513,Hybrid Bike,Hybrid,3047.26,3,yes,Los Angeles,722,Debit Card,Store,23,Male
475,1/16/2020,9805,Mountain Bike,Off Road,3826.25,4,yes,New York,121,PayPal,Online,23,Female
476,4/7/2022,2632,Hybrid Bike,Hybrid,1441.73,5,yes,New York,251,Credit Card,Online,60,Female
477,7/3/2023,4463,Cruiser,Off Road,2248,2,no,Houston,765,Debit Card,Store,51,Female
478,8/5/2021,2163,Mountain Bike,Off Road,4868.93,5,no,Houston,360,Debit Card,Store,27,Female
479,4/29/2020,8415,Hybrid Bike,Hybrid,769.67,1,yes,San Antonio,589,Credit Card,Online,23,Male
480,10/12/2023,4959,Mountain Bike,Off Road,2760.62,5,no,Phoenix,974,Apple Pay,Online,20,Female
481,8/11/2023,8195,Cruiser,Off Road,4500.73,5,no,Los Angeles,441,Cash,Store,69,Male
482,3/29/2024,6436,BMX,Off Road,4156.63,5,yes,Philadelphia,912,PayPal,Online,24,Male
483,10/6/2020,7209,Folding Bike,Road,1338.06,2,yes,Phoenix,446,Google Pay,Online,32,Male
484,12/5/2023,2032,Folding Bike,Road,448.28,2,no ,Philadelphia,884,PayPal,Online,70,Male
485,1/8/2023,7321,BMX,Off Road,214.23,1,yes,Houston,742,Google Pay,Online,64,Female
486,9/1/2022,6226,Cruiser,Off Road,2569.05,4,yes,San Antonio,316,Google Pay,Online,69,Male
487,6/13/2022,5218,BMX,Off Road,4477.67,2,yes,Phoenix,462,Cash,Store,67,Male
488,6/21/2020,1047,BMX,Off Road,2463.73,4,no,Chicago,136,PayPal,Online,48,Male
489,5/5/2020,2652,Road Bike,Road,4739.29,4,yes,Philadelphia,695,Debit Card,Store,54,Male
490,3/9/2023,3167,Folding Bike,Road,952.72,1,yes,New York,335,Cash,Store,67,Female
491,6/10/2024,2532,Cruiser,Off Road,4303.27,4,yes,San Antonio,299,Credit Card,Online,48,Male
492,5/24/2020,8732,BMX,Off Road,3801.03,2,yes,Chicago,727,Debit Card,Store,35,Male
493,2/9/2024,1105,Electric Bike,Electric,966.83,2,no,San Antonio,566,Google Pay,Online,60,Female
494,10/10/2022,7129,Electric Bike,Electric,2874.25,1,no,Phoenix,646,Cash,Store,28,Male
495,10/24/2021,4657,BMX,Off Road,1434.73,1,yes,Philadelphia,505,Apple Pay,Online,61,Female
496,6/8/2020,3151,Hybrid Bike,Hybrid,1786.57,2,no,Phoenix,356,Credit Card,Online,59,Female
497,2/28/2022,2913,Hybrid Bike,Hybrid,2530.82,1,no,Houston,779,Cash,Store,48,Female
498,5/16/2021,1394,BMX,Off Road,3546.2,1,yes,Los Angeles,666,Credit Card,Online,30,Female
499,3/10/2022,1650,Electric Bike,Electric,2027.66,1,yes,Houston,500,Google Pay,Online,19,Female
